1,0,771.57,601.89,76.08,233.26,1,-1,-1,-1
1,1,666.56,635.66,66.87,142.41,1,-1,-1,-1
1,2,1386.22,467.39,48.61,180.20,1,-1,-1,-1
1,3,1175.92,637.35,43.07,124.32,1,-1,-1,-1
1,4,1822.54,637.62,64.66,162.50,1,-1,-1,-1
1,5,60.28,593.02,52.04,197.57,1,-1,-1,-1
1,6,928.20,626.58,53.90,148.10,1,-1,-1,-1
1,7,246.49,646.63,44.51,90.73,1,-1,-1,-1
1,8,1305.06,679.50,39.26,66.45,1,-1,-1,-1
1,9,-0.07,689.44,59.53,39.60,1,-1,-1,-1
1,10,118.74,621.94,33.18,112.57,1,-1,-1,-1
1,11,989.09,624.30,25.45,63.39,1,-1,-1,-1
1,12,1827.46,638.49,59.49,58.49,1,-1,-1,-1
1,13,156.82,623.74,30.76,93.41,1,-1,-1,-1
1,14,456.51,631.38,34.41,47.89,1,-1,-1,-1
1,15,851.90,664.34,32.99,19.57,1,-1,-1,-1
1,16,528.18,683.67,39.67,44.56,1,-1,-1,-1
1,17,916.10,664.06,22.24,20.76,1,-1,-1,-1
1,18,1431.74,596.81,34.51,47.56,1,-1,-1,-1
1,19,1123.16,665.42,17.24,23.18,1,-1,-1,-1
1,20,119.73,621.11,30.88,79.70,1,-1,-1,-1
1,21,915.36,642.27,25.16,43.18,1,-1,-1,-1
2,22,771.52,601.70,75.52,232.70,1,-1,-1,-1
2,23,668.38,636.13,63.94,141.53,1,-1,-1,-1
2,24,1176.00,637.67,42.54,123.43,1,-1,-1,-1
2,25,1386.27,467.69,51.44,180.06,1,-1,-1,-1
2,26,1822.91,638.12,64.03,161.62,1,-1,-1,-1
2,27,60.24,593.70,52.50,196.35,1,-1,-1,-1
2,28,929.45,626.22,52.37,147.99,1,-1,-1,-1
2,29,246.42,646.54,44.30,90.41,1,-1,-1,-1
2,30,-0.40,690.24,59.56,40.83,1,-1,-1,-1
2,31,917.96,664.21,22.31,21.14,1,-1,-1,-1
2,32,120.26,621.20,30.80,78.81,1,-1,-1,-1
2,17,917.34,664.53,22.46,20.87,1,-1,-1,-1
2,20,120.02,621.27,30.96,79.41,1,-1,-1,-1
2,21,916.54,641.18,25.21,43.42,1,-1,-1,-1
3,33,771.62,601.58,75.49,232.93,1,-1,-1,-1
3,34,1176.15,637.50,42.49,123.59,1,-1,-1,-1
3,35,668.60,636.09,63.85,141.82,1,-1,-1,-1
3,36,1386.36,467.77,51.35,180.33,1,-1,-1,-1
3,37,1822.90,637.99,64.01,161.96,1,-1,-1,-1
3,38,60.35,593.63,52.37,196.55,1,-1,-1,-1
3,39,929.57,625.67,52.34,148.55,1,-1,-1,-1
3,40,246.36,646.32,44.42,90.62,1,-1,-1,-1
3,41,-0.46,690.02,59.82,41.09,1,-1,-1,-1
3,42,120.28,621.27,30.78,78.77,1,-1,-1,-1
3,32,120.25,621.25,30.81,78.83,1,-1,-1,-1
3,20,120.01,621.34,30.96,79.43,1,-1,-1,-1
